_id,airTemperature.quality,airTemperature.value,atmosphericPressureChange.quantity24Hours,atmosphericPressureChange.quantity3Hours,atmosphericPressureChange.tendency,atmosphericPressureObservation.altimeterSetting,atmosphericPressureObservation.stationPressure,callLetters,dataSource,dewPoint.quality,dewPoint.value,elevation,pastWeatherObservationManual,position.coordinates,position.type,precipitationEstimatedObservation.discrepancy,precipitationEstimatedObservation.estimatedWaterDepth,presentWeatherObservationManual,pressure.quality,pressure.value,qualityControlProcess,seaSurfaceTemperature.quality,seaSurfaceTemperature.value,sections,skyCondition.cavok,skyCondition.ceilingHeight,skyConditionObservation.highCloudGenus,skyConditionObservation.lowCloudGenus,skyConditionObservation.lowestCloudBaseHeight,skyConditionObservation.lowestCloudCoverage,skyConditionObservation.midCloudGenus,skyConditionObservation.totalCoverage,skyCoverLayer,st,ts,type,visibility.distance,visibility.variability,waveMeasurement.method,waveMeasurement.seaState,waveMeasurement.waves,wind.direction,wind.speed,wind.type
5553a999e4b02cf71511c0d5,1,-2.8,,,,,,NNGR,4,1,-8,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-69.5,41.5]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1020.4,V020,9,4.4,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x+41500-069500,1984-03-08T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0d6,1,29.2,,,,,,GXAY,4,1,23.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-14.9,-6]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1010.3,V020,9,28.6,"[""AG1"",""AY1"",""GA1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,"[{""coverage"":{""value"":""09"",""quality"":""1""},""baseHeight"":{""value"":99999,""quality"":""9""},""cloudType"":{""value"":""99"",""quality"":""9""}}]",x-06000-014900,1984-03-08T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0d7,1,21.6,,,,,,PDJI,4,1,15.1,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-52.2,24.2]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1023.3,V020,9,22.6,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+24200-052200,1984-03-08T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0d8,1,12,,,,,,VRPX,4,1,10.1,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-8.6,44.7]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1030.8,V020,9,15,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+44700-008600,1984-03-08T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0d9,1,19.8,,,,,,GWUQ,4,1,14.9,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-41.7,24.2]",Point,2,2,"[{""condition"":""15"",""quality"":""1""}]",1,1022.6,V020,9,22.3,"[""AG1"",""AY1"",""GF1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+24200-041700,1984-03-08T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0da,1,13.5,,,,,,HZLA,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-2.3,36.6]",Point,2,0,"[{""condition"":""05"",""quality"":""1""}]",1,1018.7,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""UA1"",""UG1""]",N,,,,,,,,,x+36600-002300,1984-03-08T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0db,9,999.9,,,,,,PLAT,4,9,999.9,9999,,"[2,56.4]",Point,2,999,,9,9999.9,V020,,,"[""AG1"",""OA1""]",N,,,,,,,,,x+56400+002000,1984-03-08T13:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0dc,9,999.9,,,,,,PLAT,4,9,999.9,9999,,"[2,56.4]",Point,2,999,,9,9999.9,V020,,,"[""AG1"",""OA1""]",N,,,,,,,,,x+56400+002000,1984-03-08T14:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0dd,1,-0.2,,,,,,VC81,4,9,999.9,9999,,"[-70.2,39.6]",Point,2,0,,1,1022.6,V020,,,"[""AG1""]",N,,,,,,,,,x+39600-070200,1984-03-08T15:00:00.000Z,FM-13,,,,,,,,9
5553a999e4b02cf71511c0de,1,7.5,,,,,,OUGW,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-6.3,62.1]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1027,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+62100-006300,1984-03-08T15:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0df,1,5.6,,,,,,TFLF,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""5"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-23.6,64.4]",Point,2,0,"[{""condition"":""51"",""quality"":""1""}]",1,1026.4,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+64400-023600,1984-03-08T15:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0e0,1,-43.5,,,,,,ROBB,4,1,-46.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-122.8,85.5]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1015.2,V020,,,"[""AG1"",""AY1"",""GF1"",""MA1"",""MD1"",""MW1""]",N,,,,,,,,,x+85500-122800,1984-03-08T15:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0e1,1,6.4,,,,,,TFJA,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-24.8,64.7]",Point,2,0,"[{""condition"":""10"",""quality"":""1""}]",1,1023.7,V020,9,4.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1""]",N,,,,,,,,,x+64700-024800,1984-03-08T15:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0e2,1,8,,,,,,PLAT,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[2.1,56.5]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1039.8,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1"",""OA1"",""UA1""]",N,,,,,,,,,x+56500+002100,1984-03-08T15:00:00.000Z,FM-13,,,I,,,,,N
5553a999e4b02cf71511c0e3,1,-2.1,,,,,,RIGG,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-59.6,44.1]",Point,2,1,"[{""condition"":""14"",""quality"":""1""}]",1,1013.5,V020,9,1.9,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+44100-059600,1984-03-08T15:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0e4,1,22.6,,,,,,HPVN,4,1,17.7,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-57.6,26.9]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1019.4,V020,9,23.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UG1""]",N,,,,,,,,,x+26900-057600,1984-03-08T15:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0e5,1,13.2,,,,,,FNFD,4,1,9.6,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-4.8,36]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1017.2,V020,9,15,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+36000-004800,1984-03-08T15:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0e6,1,13.5,,,,,,FNVP,4,1,7,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[-2.2,46.2]",Point,2,0,"[{""condition"":""01"",""quality"":""1""}]",1,1034.5,V020,9,10,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+46200-002200,1984-03-08T15:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0e7,1,4.8,,,,,,PLAT,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[1.5,59.5]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1042.3,V020,,,"[""AG1"",""AY1"",""GA1"",""GF1"",""MD1"",""MW1"",""OA1"",""UA1""]",N,,,,,,,,"[{""coverage"":{""value"":""04"",""quality"":""1""},""baseHeight"":{""value"":900,""quality"":""9""},""cloudType"":{""value"":""99"",""quality"":""9""}}]",x+59500+001500,1984-03-08T15:00:00.000Z,FM-13,,,I,,,,,N
5553a999e4b02cf71511c0e8,1,5.2,,,,,,SHIP,4,1,0.5,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":3,""quality"":""1""}}]","[1.9,57.7]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",9,9999.9,V020,9,5.8,"[""AG1"",""AY1"",""GA1"",""GA2"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,"[{""coverage"":{""value"":""03"",""quality"":""1""},""baseHeight"":{""value"":660,""quality"":""9""},""cloudType"":{""value"":""08"",""quality"":""9""}},{""coverage"":{""value"":""03"",""quality"":""1""},""baseHeight"":{""value"":6600,""quality"":""9""},""cloudType"":{""value"":""00"",""quality"":""9""}}]",x+57700+001900,1984-03-08T15:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0e9,1,13.6,,,,,,VJMV,4,1,8.9,9999,"[{""atmosphericCondition"":{""value"":""1"",""quality"":""1""},""period"":{""value"":99,""quality"":""9""}}]","[145.2,-39.5]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1019.1,V020,9,19,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-39500+145200,1984-03-08T16:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0ea,1,3.4,,,,,,PLAT,4,1,-2.1,9999,,"[3.2,51.9]",Point,2,999,,1,1039.9,V020,9,5.4,"[""AG1"",""MD1"",""OA1"",""SA1"",""UA1""]",N,,,,,,,,,x+51900+003200,1984-03-08T17:00:00.000Z,FM-13,,,I,,,,,N
5553a999e4b02cf71511c0eb,1,9.3,,,,,,TFXI,4,9,999.9,9999,,"[-12.7,61.4]",Point,2,0,,1,1037,V020,,,"[""AG1"",""GF1""]",N,,,,,,,,,x+61400-012700,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0ec,9,999.9,,,,,,CG26,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""7"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-65.6,43.4]",Point,2,1,"[{""condition"":""01"",""quality"":""1""}]",9,9999.9,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+43400-065600,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0ed,9,999.9,,,,,,CG23,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-61.7,45.1]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",9,9999.9,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+45100-061700,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0ee,9,999.9,,,,,,H9HU,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-142.5,48.8]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",9,9999.9,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+48800-142500,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0ef,1,4.6,,,,,,TFSV,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""5"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[2,65.3]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1019.1,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+65300+002000,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0f0,1,29.8,,,,,,VKAE,4,1,25.6,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[142.9,3.2]",Point,2,7,"[{""condition"":""25"",""quality"":""1""}]",1,1006,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1""]",N,,,,,,,,,x+03200+142900,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0f1,1,22,,,,,,PITF,4,9,999.9,9999,,"[33.5,27.3]",Point,4,0,,1,1009.5,V020,,,"[""AA1"",""AG1"",""GF1""]",N,,,,,,,,,x+27300+033500,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,C
5553a999e4b02cf71511c0f2,1,25.3,,,,,,UISS,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-37.6,-23.4]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1012.3,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1""]",N,,,,,,,,,x-23400-037600,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0f3,1,9.2,,,,,,PHHW,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-7.4,46.3]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1035.1,V020,,,"[""AG1"",""AY1"",""GF1"",""MW1""]",N,,,,,,,,,x+46300-007400,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0f4,1,1.6,,,,,,2100,4,9,999.9,9999,,"[145.5,38.5]",Point,2,0,,1,1011.7,V020,9,7.9,"[""AG1"",""MD1"",""SA1"",""UA1""]",N,,,,,,,,,x+38500+145500,1984-03-08T18:00:00.000Z,FM-13,,,I,,,,,N
5553a999e4b02cf71511c0f5,1,6.9,,,,,,RIGG,4,1,6.5,9999,"[{""atmosphericCondition"":{""value"":""6"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[2.3,61]",Point,2,1,"[{""condition"":""02"",""quality"":""1""}]",9,9999.9,V020,9,6.8,"[""AG1"",""AY1"",""GF1"",""MW1"",""SA1""]",N,,,,,,,,,x+61000+002300,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0f6,1,9.6,,,,,,CGBY,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-125.4,48.9]",Point,2,0,"[{""condition"":""00"",""quality"":""1""}]",1,1019.5,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1""]",N,,,,,,,,,x+48900-125400,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,C
5553a999e4b02cf71511c0f7,1,27.5,,,,,,ZTLV,4,1,25.2,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[54.9,-22.2]",Point,0,999,"[{""condition"":""16"",""quality"":""1""}]",1,1014.8,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1""]",N,,,,,,,,,x-22200+054900,1984-03-08T18:00:00.000Z,FM-13,,,,,,,,N
5553a999e4b02cf71511c0f8,1,25.8,,,,,,UISS,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-35.4,-18.2]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1015.6,V020,9,28.6,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-18200-035400,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0f9,1,17.3,,,,,,FNPA,4,1,13.1,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[14.9,-26.7]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1007.6,V020,9,14.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-26700+014900,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0fa,1,17.2,,,,,,SHIP,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-80.6,-37.6]",Point,0,999,"[{""condition"":""02"",""quality"":""1""}]",1,1017.5,V020,9,16.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x-37600-080600,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,9
5553a999e4b02cf71511c0fb,1,23,,,,,,UBRA,4,9,999.9,9999,,"[-64.7,24.9]",Point,2,0,,1,1020.2,V020,9,26,"[""AG1"",""GF1"",""MD1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+24900-064700,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0fc,1,25,,,,,,UKLJ,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-12,28.6]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1016,V020,9,17,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UG1""]",N,,,,,,,,,x+28600-012000,1984-03-07T12:00:00.000Z,FM-13,,,,,,,,9
5553a999e4b02cf71511c0fd,1,24.5,,,,,,UYCG,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-55.1,20.6]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1021.5,V020,9,25.8,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+20600-055100,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0fe,1,13,,,,,,URJA,4,9,999.9,9999,,"[-4.9,49.8]",Point,2,0,,1,1052.3,V020,9,6,"[""AG1"",""GF1"",""MD1"",""SA1"",""UA1""]",N,,,,,,,,,x+49800-004900,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c0ff,1,23,,,,,,JMTK,4,1,17.8,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[131.7,22.9]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1017.5,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""UA1"",""UG1""]",N,,,,,,,,,x+22900+131700,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c100,9,999.9,,,,,,GZVA,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""1"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[119.1,-18.4]",Point,0,999,"[{""condition"":""01"",""quality"":""1""}]",1,1004.7,V020,,,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""UA1"",""UG1""]",N,,,,,,,,,x-18400+119100,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c101,1,25,,,,,,BOZX,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[105.6,3.5]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1006.2,V020,9,26,"[""AG1"",""AY1"",""GF1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+03500+105600,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c102,1,4.6,,,,,,BPJT,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[122.5,33]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1027.9,V020,9,5.8,"[""AG1"",""AY1"",""GF1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+33000+122500,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c103,1,0.4,,,,,,BPNY,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[128.6,38.5]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1022.8,V020,9,0.4,"[""AG1"",""AY1"",""GF1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+38500+128600,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c104,1,11.1,,,,,,EREH,4,1,5.5,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[21.8,36]",Point,4,0,"[{""condition"":""02"",""quality"":""1""}]",1,1009.4,V020,9,14.9,"[""AA1"",""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+36000+021800,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c105,1,8.6,,,,,,SHIP,4,1,5,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[1.7,51.1]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1036.4,V020,9,6.4,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+51100+001700,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c106,1,27,,,,,,UTUI,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[138.4,11.2]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1010.5,V020,9,29,"[""AG1"",""AY1"",""GA1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,"[{""coverage"":{""value"":""09"",""quality"":""1""},""baseHeight"":{""value"":99999,""quality"":""9""},""cloudType"":{""value"":""99"",""quality"":""9""}}]",x+11200+138400,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c107,1,12.8,,,,,,UGRV,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[4.7,37.1]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1022.4,V020,9,11,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+37100+004700,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c108,1,3.5,,,,,,ESKX,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-165.1,54.8]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,994.8,V020,9,2.5,"[""AG1"",""AY1"",""GA1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,"[{""coverage"":{""value"":""09"",""quality"":""1""},""baseHeight"":{""value"":99999,""quality"":""9""},""cloudType"":{""value"":""99"",""quality"":""9""}}]",x+54800-165100,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c109,1,18.8,,,,,,UTDY,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""2"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-59.4,31.6]",Point,2,0,"[{""condition"":""02"",""quality"":""1""}]",1,1023.4,V020,9,20,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+31600-059400,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c10a,1,-2.5,,,,,,EOEX,4,9,999.9,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[26.5,71.4]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1014.2,V020,9,4.5,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1""]",N,,,,,,,,,x+71400+026500,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c10b,1,22.8,,,,,,NJGD,4,1,21.7,9999,"[{""atmosphericCondition"":{""value"":""0"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-79.9,28.1]",Point,1,0,"[{""condition"":""02"",""quality"":""1""}]",1,1011.3,V020,9,25,"[""AG1"",""AY1"",""GF1"",""MW1"",""SA1"",""UA1"",""UG1"",""UG2""]",N,,,,,,,,,x+28100-079900,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
5553a999e4b02cf71511c10c,1,26.2,,,,,,VJAV,4,1,26,9999,"[{""atmosphericCondition"":{""value"":""8"",""quality"":""1""},""period"":{""value"":6,""quality"":""1""}}]","[-28.1,1.1]",Point,2,10,"[{""condition"":""81"",""quality"":""1""}]",1,1011.6,V020,9,23.7,"[""AG1"",""AY1"",""GF1"",""MD1"",""MW1"",""SA1"",""UA1"",""UG1""]",N,,,,,,,,,x+01100-028100,1984-03-07T12:00:00.000Z,FM-13,,,M,,,,,N
